dataset,dx,mean,std,roi
B-SNIP,schizophrenia,2.6341753544967337,1.0374073519107327,Left rostralanteriorcingulate 1
B-SNIP,schizophrenia,2.2719367938002257,1.0014105634689738,Left rostralmiddlefrontal 1
B-SNIP,schizophrenia,2.2775193513486016,0.9957059863544854,Left rostralmiddlefrontal 2
B-SNIP,schizophrenia,2.289809804476728,0.9570408940598328,Left rostralmiddlefrontal 3
B-SNIP,schizophrenia,2.518476941961809,1.0381681887962615,Left superiorfrontal 1
B-SNIP,schizophrenia,2.636821516651447,1.062144993394124,Left superiorfrontal 2
B-SNIP,schizophrenia,2.461381570019468,1.0046157102776287,Left superiorfrontal 3
B-SNIP,schizophrenia,2.5592182763395734,1.0071138346209494,Left superiorfrontal 4
B-SNIP,schizophrenia,2.082177235419582,1.046686743501332,Left superiorparietal 1
B-SNIP,schizophrenia,2.08169366257882,1.0228849708550845,Left superiorparietal 2
B-SNIP,schizophrenia,2.0273861333464525,0.9904957978978434,Left superiorparietal 3
B-SNIP,schizophrenia,2.328922499518211,0.8411441780924697,Left superiortemporal 1
B-SNIP,schizophrenia,2.5715845234953227,1.1175009310325277,Left superiortemporal 2
B-SNIP,schizophrenia,2.3195157135203917,0.9223255700467532,Left supramarginal 1
B-SNIP,schizophrenia,2.249923584641773,0.9764002668940053,Left supramarginal 2
B-SNIP,schizophrenia,2.668514774029935,0.9520582293097479,Left frontalpole 1
B-SNIP,schizophrenia,3.215727358977138,1.0250377921308884,Left temporalpole 1
B-SNIP,schizophrenia,2.2143888568532333,0.9964041705688091,Left transversetemporal 1
B-SNIP,schizophrenia,2.755487311747784,1.0714878821520744,Left insula 1
B-SNIP,schizophrenia,2.9163557404292257,1.0366464950569683,Left insula 2
B-SNIP,schizophrenia,2.340402050748758,1.019699583875064,Right bankssts 1
B-SNIP,schizophrenia,2.2076957989320296,0.9333738695892234,Right caudalanteriorcingulate 1
B-SNIP,schizophrenia,2.2494679361510572,0.8817642270067686,Right caudalmiddlefrontal 1
B-SNIP,schizophrenia,1.82002377282223,0.9226304556980223,Right cuneus 1
B-SNIP,schizophrenia,2.999461313683288,1.04083831032461,Right entorhinal 1
B-SNIP,schizophrenia,2.3060470109600866,1.0172349299146202,Right fusiform 1
B-SNIP,schizophrenia,2.409239485161724,1.2680166707121683,Right fusiform 2
B-SNIP,schizophrenia,2.2225105860255097,0.9889584421293405,Right inferiorparietal 1
B-SNIP,schizophrenia,2.3506245426978096,1.0368002893389143,Right inferiorparietal 2
B-SNIP,schizophrenia,2.308250849807204,1.0000468897561008,Right inferiorparietal 3
B-SNIP,schizophrenia,2.612900036984819,1.1077823958868243,Right inferiortemporal 1
B-SNIP,schizophrenia,2.43558563252911,1.1870260964226411,Right inferiortemporal 2
B-SNIP,schizophrenia,2.30149399034714,1.121895478095473,Right isthmuscingulate 1
B-SNIP,schizophrenia,1.9541984681724174,0.8432684356313326,Right lateraloccipital 1
B-SNIP,schizophrenia,2.00798165755259,0.8726290681715613,Right lateraloccipital 2
B-SNIP,schizophrenia,2.284340693705004,1.0188299788170372,Right lateraloccipital 3
B-SNIP,schizophrenia,2.364023267740492,1.0035571926985272,Right lateralorbitofrontal 1
B-SNIP,schizophrenia,2.381756367514206,1.174004162952397,Right lateralorbitofrontal 2
B-SNIP,schizophrenia,1.9333324909251155,0.8642481390924676,Right lingual 1
B-SNIP,schizophrenia,1.9406588607840778,1.204735375986545,Right lingual 2
B-SNIP,schizophrenia,2.3738079334377957,0.9666338070191713,Right medialorbitofrontal 1
B-SNIP,schizophrenia,2.2965563418447985,0.9849082823272635,Right medialorbitofrontal 2
B-SNIP,schizophrenia,2.4951129147889883,1.142331181279438,Right middletemporal 1
B-SNIP,schizophrenia,2.678977788768751,1.0809840375771391,Right middletemporal 2
B-SNIP,schizophrenia,2.3892008869535015,1.212336247630958,Right parahippocampal 1
B-SNIP,schizophrenia,2.291490890297435,0.9625703119822662,Right paracentral 1
B-SNIP,schizophrenia,2.3518874174555577,1.0190647107059483,Right parsopercularis 1
B-SNIP,schizophrenia,2.4468619643969105,1.0023403314297448,Right parsorbitalis 1
B-SNIP,schizophrenia,2.2025057739561853,1.060631273793962,Right parstriangularis 1
