dataset,dx,mean,std,roi
CNP,control_schizophrenia,2.3353220639232126,0.6506130121959088,Right rostralmiddlefrontal
CNP,control_schizophrenia,2.658235239188313,0.674097230961309,Right superiorfrontal
CNP,control_schizophrenia,2.227354040327352,0.7377873668462529,Right superiorparietal
CNP,control_schizophrenia,2.7857466076376647,0.7612731932163956,Right superiortemporal
CNP,control_schizophrenia,2.551680851701005,0.7195368403765815,Right supramarginal
CNP,control_schizophrenia,2.647860955093544,0.8577139340036689,Right frontalpole
CNP,control_schizophrenia,3.5453830743975767,0.7446995076368265,Right temporalpole
CNP,control_schizophrenia,2.4852612871053386,0.7559664310493207,Right transversetemporal
CNP,control_schizophrenia,2.938977297409932,0.795902536670816,Right insula
CNP,schizophrenia,2.416468115983386,0.9077268453684779,Left bankssts
CNP,schizophrenia,2.4434513666042657,0.8737942843590474,Left caudalanteriorcingulate
CNP,schizophrenia,2.420262492691376,0.879706866743665,Left caudalmiddlefrontal
CNP,schizophrenia,1.877652507706955,1.0489390839240298,Left cuneus
CNP,schizophrenia,3.103338885813763,1.080954339432038,Left entorhinal
CNP,schizophrenia,2.5519415726636177,0.7869825921684476,Left fusiform
CNP,schizophrenia,2.3066959767655915,0.798499157314318,Left inferiorparietal
CNP,schizophrenia,2.517268659752154,0.8655728658486751,Left inferiortemporal
CNP,schizophrenia,2.3316028784721334,0.8782115849066859,Left isthmuscingulate
CNP,schizophrenia,2.061340210157479,0.8298126198359521,Left lateraloccipital
CNP,schizophrenia,2.5896990390859433,0.7762007945732262,Left lateralorbitofrontal
CNP,schizophrenia,1.8952037386160447,0.9375357562527848,Left lingual
CNP,schizophrenia,2.5911588906655023,0.858582883544139,Left medialorbitofrontal
CNP,schizophrenia,2.3461838784859914,1.140884734595811,Left middletemporal
CNP,schizophrenia,2.728742440378036,0.7689504074445926,Left parahippocampal
CNP,schizophrenia,2.3677000265024697,0.8690946169281447,Left paracentral
CNP,schizophrenia,2.3766117033299996,1.0047484587198114,Left parsopercularis
CNP,schizophrenia,2.799546832611627,0.8520366723578353,Left parsorbitalis
CNP,schizophrenia,2.460264879823656,0.9954200877039755,Left parstriangularis
CNP,schizophrenia,1.5490198426758628,0.9851515122690447,Left pericalcarine
CNP,schizophrenia,1.9485319150092346,0.9385595402112589,Left postcentral
CNP,schizophrenia,2.4267214998165603,0.8070491798663705,Left posteriorcingulate
CNP,schizophrenia,2.350547378408297,0.9224959188721816,Left precentral
CNP,schizophrenia,2.263616603706975,0.9210568346900286,Left precuneus
CNP,schizophrenia,2.631447760813056,0.9140844767314106,Left rostralanteriorcingulate
CNP,schizophrenia,2.33403355043231,0.8743275493180807,Left rostralmiddlefrontal
CNP,schizophrenia,2.7245210753597298,0.8040490722746061,Left superiorfrontal
CNP,schizophrenia,2.1673503154330436,0.9482038160885198,Left superiorparietal
CNP,schizophrenia,2.573081584271616,1.0871223438517255,Left superiortemporal
CNP,schizophrenia,2.371834891973187,0.9321827364874863,Left supramarginal
CNP,schizophrenia,2.8239546723805065,0.9053611425874585,Left frontalpole
CNP,schizophrenia,3.38265358081437,0.8876691559042016,Left temporalpole
CNP,schizophrenia,2.197918536123576,0.9762340507195729,Left transversetemporal
CNP,schizophrenia,2.735696662492879,0.8236145541384107,Left insula
CNP,schizophrenia,2.4336727969107117,0.8087444001325431,Right bankssts
CNP,schizophrenia,2.4803118297831643,0.7732549510636989,Right caudalanteriorcingulate
CNP,schizophrenia,2.4695391349515834,0.7419818823876136,Right caudalmiddlefrontal
CNP,schizophrenia,1.785818456948853,0.971878629444501,Right cuneus
CNP,schizophrenia,3.0994178567120554,0.9163197679526358,Right entorhinal
CNP,schizophrenia,2.5719885135535066,0.794107207754557,Right fusiform
CNP,schizophrenia,2.320056200356455,0.8901151631778763,Right inferiorparietal
CNP,schizophrenia,2.6086154364911387,0.7785544177350412,Right inferiortemporal
CNP,schizophrenia,2.171306118973271,0.6866553087623322,Right isthmuscingulate
CNP,schizophrenia,2.013479046132032,0.8176939080951806,Right lateraloccipital
CNP,schizophrenia,2.6558784114400367,0.78690082683342,Right lateralorbitofrontal
CNP,schizophrenia,1.818729450756363,0.9642799482130312,Right lingual
CNP,schizophrenia,2.401604212839598,0.7813818005220371,Right medialorbitofrontal
CNP,schizophrenia,2.5442969666088557,1.0959757236616097,Right middletemporal
CNP,schizophrenia,2.5843060477913786,0.9025553590635305,Right parahippocampal
CNP,schizophrenia,2.314678950119854,0.7683844207388888,Right paracentral
CNP,schizophrenia,2.4510754207331034,0.8994096764810187,Right parsopercularis
CNP,schizophrenia,2.7313500006674243,0.9272690875680535,Right parsorbitalis
CNP,schizophrenia,2.407113438752983,1.0209284252956472,Right parstriangularis
CNP,schizophrenia,1.3886505590097755,0.9761162716225226,Right pericalcarine
CNP,schizophrenia,1.9677079285372117,0.8665001552463119,Right postcentral
CNP,schizophrenia,2.2702972794231466,0.6277441848237545,Right posteriorcingulate
CNP,schizophrenia,2.400448425786853,0.7989647771532851,Right precentral
CNP,schizophrenia,2.2714150529035475,0.8759746544489758,Right precuneus
CNP,schizophrenia,2.719130076863262,0.8754620770747895,Right rostralanteriorcingulate
CNP,schizophrenia,2.3896939810278957,0.8089721394070319,Right rostralmiddlefrontal
CNP,schizophrenia,2.7123270307807315,0.7049864722035616,Right superiorfrontal
CNP,schizophrenia,2.1083261215580453,0.9251618090257129,Right superiorparietal
CNP,schizophrenia,2.7390085936317417,1.0232088377497313,Right superiortemporal
CNP,schizophrenia,2.41279840924053,0.9984733593668159,Right supramarginal
CNP,schizophrenia,2.961860873344613,0.9249654287584672,Right frontalpole
CNP,schizophrenia,3.4382056056164148,0.8296078080416648,Right temporalpole
CNP,schizophrenia,2.224743815040976,0.8649319943983487,Right transversetemporal
CNP,schizophrenia,2.9279733420055005,0.967314285238871,Right insula
COBRE,control_schizophrenia,2.5767515671016343,0.8898905220619114,Left bankssts
COBRE,control_schizophrenia,2.477374920062828,0.8282288851010602,Left caudalanteriorcingulate
COBRE,control_schizophrenia,2.7027872510182522,0.8902947173113483,Left caudalmiddlefrontal
COBRE,control_schizophrenia,1.9470275228011493,0.9004043797761712,Left cuneus
COBRE,control_schizophrenia,3.1567137128213263,0.6936663656431868,Left entorhinal
COBRE,control_schizophrenia,2.7735763476150153,0.8086837030671619,Left fusiform
COBRE,control_schizophrenia,2.480186016733293,0.7789813556534411,Left inferiorparietal
COBRE,control_schizophrenia,2.869666983059093,0.8753388899368876,Left inferiortemporal
COBRE,control_schizophrenia,2.314469522528966,0.9201469477694768,Left isthmuscingulate
COBRE,control_schizophrenia,2.1752093722513073,0.6990972574553711,Left lateraloccipital
COBRE,control_schizophrenia,2.863100113471866,0.7536642305267806,Left lateralorbitofrontal
COBRE,control_schizophrenia,2.0651909921528975,0.8485702556146458,Left lingual
COBRE,control_schizophrenia,2.612543027961688,0.6791573851734651,Left medialorbitofrontal
COBRE,control_schizophrenia,2.9950372114860384,0.7896879392296383,Left middletemporal
COBRE,control_schizophrenia,2.635231708015327,0.9298827339906149,Left parahippocampal
COBRE,control_schizophrenia,2.5203343563210696,0.8449831113466111,Left paracentral
COBRE,control_schizophrenia,2.7798449987568077,0.9786560754731745,Left parsopercularis
COBRE,control_schizophrenia,2.9603476778699362,0.9306720148996387,Left parsorbitalis
COBRE,control_schizophrenia,2.6861735384620062,0.863893127778701,Left parstriangularis
COBRE,control_schizophrenia,1.6663580555461286,0.808839172233624,Left pericalcarine
COBRE,control_schizophrenia,2.2258748954859113,0.8023015555812119,Left postcentral
COBRE,control_schizophrenia,2.436729801832109,0.9055669574840619,Left posteriorcingulate
COBRE,control_schizophrenia,2.7147301617311985,0.8516298297993291,Left precentral
COBRE,control_schizophrenia,2.429496813654756,0.9147068233733353,Left precuneus
COBRE,control_schizophrenia,2.8996717985815534,0.899846225017284,Left rostralanteriorcingulate
COBRE,control_schizophrenia,2.4903412827456113,0.8483211034594893,Left rostralmiddlefrontal
COBRE,control_schizophrenia,2.8890858057464968,0.7767211901712766,Left superiorfrontal
COBRE,control_schizophrenia,2.22526580241134,0.7168838297570207,Left superiorparietal
COBRE,control_schizophrenia,2.9731160141210062,0.8280607189226081,Left superiortemporal
COBRE,control_schizophrenia,2.676426464663328,0.7370740161707622,Left supramarginal
COBRE,control_schizophrenia,2.6915939503151387,0.8665353619806715,Left frontalpole
COBRE,control_schizophrenia,3.471113150852843,0.870078991607217,Left temporalpole
COBRE,control_schizophrenia,2.3931196098628913,0.7856265017832657,Left transversetemporal
COBRE,control_schizophrenia,3.176914594104309,0.8657021154475776,Left insula
COBRE,control_schizophrenia,2.561056767755189,0.9162881507048388,Right bankssts
COBRE,control_schizophrenia,2.409757596504675,0.7759598769792316,Right caudalanteriorcingulate
COBRE,control_schizophrenia,2.6505938251727135,0.8446412468470389,Right caudalmiddlefrontal
COBRE,control_schizophrenia,1.9452985682134791,0.8104329433755659,Right cuneus
COBRE,control_schizophrenia,3.243577951194495,0.875171520027957,Right entorhinal
COBRE,control_schizophrenia,2.8120747963426997,0.7701307107939576,Right fusiform
COBRE,control_schizophrenia,2.5354522836618494,0.9145699043765319,Right inferiorparietal
COBRE,control_schizophrenia,2.9558337657766316,0.8371684897241353,Right inferiortemporal
COBRE,control_schizophrenia,2.333799664355607,0.8381209247120645,Right isthmuscingulate
COBRE,control_schizophrenia,2.2818127211875923,0.7544814999827931,Right lateraloccipital
COBRE,control_schizophrenia,2.7460281944506386,0.8492903970914415,Right lateralorbitofrontal
COBRE,control_schizophrenia,2.0778608681284774,0.7609486336141833,Right lingual
COBRE,control_schizophrenia,2.5182465562224405,0.6628712340566457,Right medialorbitofrontal
COBRE,control_schizophrenia,2.96186579841129,0.8719960337825979,Right middletemporal
COBRE,control_schizophrenia,2.6142240481041776,0.83721426722648,Right parahippocampal
COBRE,control_schizophrenia,2.5857156175799223,0.818153565777475,Right paracentral
COBRE,control_schizophrenia,2.7555165823492995,0.9286429133920235,Right parsopercularis
COBRE,control_schizophrenia,2.764699411222186,1.0757306147741847,Right parsorbitalis
COBRE,control_schizophrenia,2.529004735805517,0.8327666188718476,Right parstriangularis
COBRE,control_schizophrenia,1.668172975100985,0.7493926126740225,Right pericalcarine
COBRE,control_schizophrenia,2.199634350571923,0.84800667359547,Right postcentral
COBRE,control_schizophrenia,2.452729511824497,0.8448769539457137,Right posteriorcingulate
COBRE,control_schizophrenia,2.6993760475966164,0.9366204880163733,Right precentral
COBRE,control_schizophrenia,2.4492978525744,0.8728581516487173,Right precuneus
COBRE,control_schizophrenia,2.77502209205288,0.9310799085734051,Right rostralanteriorcingulate
COBRE,control_schizophrenia,2.3686051805513233,0.6965217339778553,Right rostralmiddlefrontal
COBRE,control_schizophrenia,2.8393119631510695,0.7220030320032508,Right superiorfrontal
COBRE,control_schizophrenia,2.2892813178283924,0.7667972186848171,Right superiorparietal
COBRE,control_schizophrenia,3.003717068065608,0.9146294947353072,Right superiortemporal
COBRE,control_schizophrenia,2.6510348862729165,0.9210943588666239,Right supramarginal
COBRE,control_schizophrenia,2.815705755814736,0.8879071367696152,Right frontalpole
COBRE,control_schizophrenia,3.610086449951942,0.7939087040738181,Right temporalpole
COBRE,control_schizophrenia,2.519630896438374,0.9098430485850528,Right transversetemporal
COBRE,control_schizophrenia,3.1303275911784407,0.9367900341136265,Right insula
COBRE,schizophrenia,2.3014212285435596,0.7779336581489091,Left bankssts
COBRE,schizophrenia,2.4171447540625075,0.8565493522253164,Left caudalanteriorcingulate
COBRE,schizophrenia,2.313149388476193,0.750892505978665,Left caudalmiddlefrontal
COBRE,schizophrenia,1.8151576019326419,0.8659637479035138,Left cuneus
COBRE,schizophrenia,3.028373582674153,0.8360472894704831,Left entorhinal
COBRE,schizophrenia,2.429997762129718,0.8501854732745964,Left fusiform
COBRE,schizophrenia,2.301294696558404,0.8790744642394872,Left inferiorparietal
COBRE,schizophrenia,2.4968872034282805,1.1235035829759052,Left inferiortemporal
COBRE,schizophrenia,2.2307523577555863,0.8265776330945519,Left isthmuscingulate
COBRE,schizophrenia,2.0898426424305327,0.8397591829620583,Left lateraloccipital
COBRE,schizophrenia,2.3288234991216994,0.972509798169992,Left lateralorbitofrontal
COBRE,schizophrenia,1.9554449972207444,0.7344149808541279,Left lingual
COBRE,schizophrenia,2.2758975622251816,0.8215223029853711,Left medialorbitofrontal
COBRE,schizophrenia,2.5041595237628855,0.7349048492152687,Left middletemporal
COBRE,schizophrenia,2.582436804165398,0.8962798839466541,Left parahippocampal
COBRE,schizophrenia,2.245629309219028,0.9770403963478334,Left paracentral
COBRE,schizophrenia,2.341867695589476,0.9523188073302683,Left parsopercularis
COBRE,schizophrenia,2.317376173106401,0.9518098251329498,Left parsorbitalis
COBRE,schizophrenia,2.2120254698379513,0.8282143818988676,Left parstriangularis
COBRE,schizophrenia,1.6753706987405679,0.7256409583920121,Left pericalcarine
COBRE,schizophrenia,1.9355457778207406,0.7992711691790781,Left postcentral
COBRE,schizophrenia,2.310511649202334,0.9282710033990945,Left posteriorcingulate
COBRE,schizophrenia,2.267006577875926,0.864847152604618,Left precentral
COBRE,schizophrenia,2.2673201694760294,0.8673224315657488,Left precuneus
COBRE,schizophrenia,2.4825090948494837,0.7675498339722533,Left rostralanteriorcingulate
COBRE,schizophrenia,2.264255659557842,0.8110883485344679,Left rostralmiddlefrontal
COBRE,schizophrenia,2.4929457311421785,0.7657663929089359,Left superiorfrontal
COBRE,schizophrenia,2.155361806659732,0.8188402938394006,Left superiorparietal
COBRE,schizophrenia,2.4765703650174373,1.1560597677053117,Left superiortemporal
COBRE,schizophrenia,2.2792139082196967,0.8320289100567031,Left supramarginal
COBRE,schizophrenia,2.824664725188429,1.004026922900714,Left frontalpole
COBRE,schizophrenia,3.392730586384346,0.952373995780231,Left temporalpole
COBRE,schizophrenia,2.370172808920604,0.9899250616738466,Left transversetemporal
COBRE,schizophrenia,2.596142289401465,0.9488102256479054,Left insula
COBRE,schizophrenia,2.5026276737795348,0.9761697279015044,Right bankssts
COBRE,schizophrenia,2.3348842150539175,0.7412177198557172,Right caudalanteriorcingulate
COBRE,schizophrenia,2.3255573141799055,1.0529602243601928,Right caudalmiddlefrontal
COBRE,schizophrenia,1.8740616082437433,0.884360353310998,Right cuneus
COBRE,schizophrenia,3.0822968835702667,0.9873867429572961,Right entorhinal
COBRE,schizophrenia,2.4536964512072448,0.8167889695164974,Right fusiform
COBRE,schizophrenia,2.313209853081847,0.9782462753754445,Right inferiorparietal
COBRE,schizophrenia,2.4757558967240114,0.8730613713063533,Right inferiortemporal
COBRE,schizophrenia,2.1969480235807968,1.0431787366395866,Right isthmuscingulate
COBRE,schizophrenia,2.078731008688425,0.7235208195146597,Right lateraloccipital
COBRE,schizophrenia,2.395369776653345,0.8397104647071466,Right lateralorbitofrontal
COBRE,schizophrenia,1.9568671026038105,0.8077161668254339,Right lingual
COBRE,schizophrenia,2.339584125729899,0.7708700117537455,Right medialorbitofrontal
COBRE,schizophrenia,2.596503384075156,0.8430019206897676,Right middletemporal
COBRE,schizophrenia,2.5208248625076366,0.8570351387990747,Right parahippocampal
COBRE,schizophrenia,2.201102962035026,0.8341654867074224,Right paracentral
COBRE,schizophrenia,2.361513461770173,0.8328914326398486,Right parsopercularis
COBRE,schizophrenia,2.5333307515893044,0.9775638042693359,Right parsorbitalis
COBRE,schizophrenia,2.376242123362243,0.7743013825586573,Right parstriangularis
COBRE,schizophrenia,1.6535247671055873,0.6824539047747781,Right pericalcarine
COBRE,schizophrenia,1.9692303675745912,0.9646130211592833,Right postcentral
COBRE,schizophrenia,2.281427159421248,0.8640395551857086,Right posteriorcingulate
COBRE,schizophrenia,2.2044449006530966,1.037057384614757,Right precentral
COBRE,schizophrenia,2.2723817855840376,0.8376293027643752,Right precuneus
COBRE,schizophrenia,2.612216907076478,0.8412448763668261,Right rostralanteriorcingulate
COBRE,schizophrenia,2.3304113280812127,0.7145122208057035,Right rostralmiddlefrontal
COBRE,schizophrenia,2.482152419542287,0.722672264174224,Right superiorfrontal
COBRE,schizophrenia,2.082322954093703,0.8935841670908584,Right superiorparietal
COBRE,schizophrenia,2.50473107217016,1.0515567799534282,Right superiortemporal
COBRE,schizophrenia,2.3511160202416157,0.8908420691382776,Right supramarginal
COBRE,schizophrenia,2.6472441215775526,0.8846672735919594,Right frontalpole
COBRE,schizophrenia,3.404430832511348,0.9364841677082955,Right temporalpole
COBRE,schizophrenia,2.284939432296496,0.8364431340079299,Right transversetemporal
COBRE,schizophrenia,2.7108794150073567,1.0108467910076009,Right insula
MCIC,control_schizophrenia,2.711911161167949,0.9587375951873562,Left bankssts
MCIC,control_schizophrenia,2.3049430752055975,1.0357624469300153,Left caudalanteriorcingulate
MCIC,control_schizophrenia,2.6379875213953756,0.9154754889390854,Left caudalmiddlefrontal
MCIC,control_schizophrenia,1.986429816276891,0.6583107446641375,Left cuneus
MCIC,control_schizophrenia,3.4863438517271765,0.9618352955387383,Left entorhinal
MCIC,control_schizophrenia,2.857336884856082,0.7311282834143744,Left fusiform
MCIC,control_schizophrenia,2.627046858870657,0.8082921377922885,Left inferiorparietal
MCIC,control_schizophrenia,3.0293688629264017,0.6936673810876186,Left inferiortemporal
MCIC,control_schizophrenia,2.467010132844999,0.8653746184687672,Left isthmuscingulate
MCIC,control_schizophrenia,2.4142213772734498,0.6636488251348109,Left lateraloccipital
MCIC,control_schizophrenia,2.8457995655904766,0.8595554875005075,Left lateralorbitofrontal
MCIC,control_schizophrenia,2.180344542953264,0.6478176640540572,Left lingual
MCIC,control_schizophrenia,2.471286176621122,0.6759579449127275,Left medialorbitofrontal
MCIC,control_schizophrenia,3.0320832526852963,0.7495442419901852,Left middletemporal
MCIC,control_schizophrenia,3.020053709990055,1.0053474737861996,Left parahippocampal
MCIC,control_schizophrenia,2.415610366386132,0.9176650567890882,Left paracentral
MCIC,control_schizophrenia,2.8390477092227027,0.8278767387373632,Left parsopercularis
MCIC,control_schizophrenia,3.0857891053849187,0.8111078624086882,Left parsorbitalis
MCIC,control_schizophrenia,2.6593098208520045,0.967433726669709,Left parstriangularis
MCIC,control_schizophrenia,1.7682612589654705,0.6704940586026104,Left pericalcarine
MCIC,control_schizophrenia,2.30611445442856,0.5259672466979037,Left postcentral
MCIC,control_schizophrenia,2.3510527687141605,0.8779246363263488,Left posteriorcingulate
MCIC,control_schizophrenia,2.8450005065848227,0.8054609859705097,Left precentral
MCIC,control_schizophrenia,2.493713530183832,1.0298247637586615,Left precuneus
MCIC,control_schizophrenia,2.6906638782271233,0.8050682974048851,Left rostralanteriorcingulate
MCIC,control_schizophrenia,2.762532945500496,0.7392776011536106,Left rostralmiddlefrontal
MCIC,control_schizophrenia,2.9490436122620713,0.8508217362062387,Left superiorfrontal
MCIC,control_schizophrenia,2.2049924898469224,0.9527300704537449,Left superiorparietal
MCIC,control_schizophrenia,3.113182181366585,0.7981273178177785,Left superiortemporal
MCIC,control_schizophrenia,2.829468071032516,1.0373318394295588,Left supramarginal
MCIC,control_schizophrenia,3.014558967731107,0.9055220029373111,Left frontalpole
MCIC,control_schizophrenia,3.7698818177322733,0.6843077935109119,Left temporalpole
MCIC,control_schizophrenia,2.660331952031224,1.1320822015691456,Left transversetemporal
MCIC,control_schizophrenia,3.2707370664231297,0.8658528473094339,Left insula
MCIC,control_schizophrenia,2.8593404223521803,0.9935194376162095,Right bankssts
MCIC,control_schizophrenia,2.072053698037861,0.6181907658710266,Right caudalanteriorcingulate
MCIC,control_schizophrenia,2.616752397037562,0.8286211524595376,Right caudalmiddlefrontal
MCIC,control_schizophrenia,2.0447984334156204,0.6019991777771162,Right cuneus
MCIC,control_schizophrenia,3.611625810707797,0.9463748821374046,Right entorhinal
MCIC,control_schizophrenia,3.0786631808277445,0.7213335607833143,Right fusiform
MCIC,control_schizophrenia,2.727340939236486,1.000166620457093,Right inferiorparietal
MCIC,control_schizophrenia,3.1393122788721546,0.8399557014678588,Right inferiortemporal
MCIC,control_schizophrenia,2.6481696818998826,0.9208724012299502,Right isthmuscingulate
MCIC,control_schizophrenia,2.558954166994391,0.8270913263853974,Right lateraloccipital
MCIC,control_schizophrenia,2.7863777263982197,0.8411338558954841,Right lateralorbitofrontal
MCIC,control_schizophrenia,2.2183926975286314,0.716756930136007,Right lingual
MCIC,control_schizophrenia,2.4795352901398418,0.7280343370589812,Right medialorbitofrontal
MCIC,control_schizophrenia,3.2296863850508974,1.0041013564585621,Right middletemporal
MCIC,control_schizophrenia,2.801712111650121,0.9651299594754272,Right parahippocampal
MCIC,control_schizophrenia,2.4278082947227175,1.1281872013821357,Right paracentral
MCIC,control_schizophrenia,2.8660952093682757,1.0814534194837457,Right parsopercularis
MCIC,control_schizophrenia,3.123614934628754,0.9689832078997074,Right parsorbitalis
MCIC,control_schizophrenia,2.6813435483478236,0.7333578552881506,Right parstriangularis
MCIC,control_schizophrenia,1.725710876114747,0.6402461991471794,Right pericalcarine
MCIC,control_schizophrenia,2.321561963426734,0.5899251694966013,Right postcentral
MCIC,control_schizophrenia,2.398236066532762,0.8008109250044242,Right posteriorcingulate
MCIC,control_schizophrenia,2.628477383176767,0.6989411757025112,Right precentral
MCIC,control_schizophrenia,2.4440293216850653,0.992862581546515,Right precuneus
MCIC,control_schizophrenia,2.5572594655701635,0.7900037555241346,Right rostralanteriorcingulate
MCIC,control_schizophrenia,2.5221944879741045,0.7390104842154098,Right rostralmiddlefrontal
MCIC,control_schizophrenia,2.8649305261386138,0.6854480481674365,Right superiorfrontal
MCIC,control_schizophrenia,2.3368740615315966,0.8463276234214068,Right superiorparietal
MCIC,control_schizophrenia,3.165147835128265,0.9131070138433588,Right superiortemporal
MCIC,control_schizophrenia,2.9117638705583375,1.0209544005321785,Right supramarginal
MCIC,control_schizophrenia,2.811021386436155,0.9755890617702871,Right frontalpole
MCIC,control_schizophrenia,4.00280609118679,0.5499518547982687,Right temporalpole
MCIC,control_schizophrenia,2.516857513350283,0.802425665463244,Right transversetemporal
MCIC,control_schizophrenia,3.3852200722236763,0.853701050968961,Right insula
MCIC,schizophrenia,2.222607889814005,1.0026172591838718,Left bankssts
MCIC,schizophrenia,2.573864798903908,0.9362817688839867,Left caudalanteriorcingulate
MCIC,schizophrenia,2.4222610353070957,0.9706431414528728,Left caudalmiddlefrontal
MCIC,schizophrenia,1.799301902428929,0.7445090616591489,Left cuneus
MCIC,schizophrenia,2.7618034399949436,0.952841619202232,Left entorhinal
MCIC,schizophrenia,2.4048933722496786,0.8489822717860155,Left fusiform
MCIC,schizophrenia,2.199191589119033,1.0231065614316763,Left inferiorparietal
MCIC,schizophrenia,2.4101198868647824,0.7700967952139376,Left inferiortemporal
MCIC,schizophrenia,2.1106961371470514,1.0232877735809933,Left isthmuscingulate
MCIC,schizophrenia,1.895540993250029,0.9123502406472543,Left lateraloccipital
MCIC,schizophrenia,2.4168540317493115,0.9857303069243988,Left lateralorbitofrontal
MCIC,schizophrenia,1.8713303719887693,1.18100424878012,Left lingual
MCIC,schizophrenia,2.4436823360770337,0.8239665877445952,Left medialorbitofrontal
MCIC,schizophrenia,2.539380445354971,0.8004337598751695,Left middletemporal
MCIC,schizophrenia,2.258064681463976,0.8231744180089567,Left parahippocampal
MCIC,schizophrenia,2.37355886478847,1.04285626439325,Left paracentral
MCIC,schizophrenia,2.350742026151664,1.139701740730396,Left parsopercularis
MCIC,schizophrenia,2.297142190657239,1.2870879904439612,Left parsorbitalis
MCIC,schizophrenia,2.3000284831773516,0.8957263944492474,Left parstriangularis
MCIC,schizophrenia,1.5862795599846353,0.8905570508866958,Left pericalcarine
MCIC,schizophrenia,1.906083374227106,0.8192439146798215,Left postcentral
MCIC,schizophrenia,2.4016384865331832,0.976639697833613,Left posteriorcingulate
MCIC,schizophrenia,2.2159486219212825,0.9258166946035072,Left precentral
MCIC,schizophrenia,2.2342210864637453,0.94191269334776,Left precuneus
MCIC,schizophrenia,2.7197495999840102,1.1976966534745561,Left rostralanteriorcingulate
MCIC,schizophrenia,2.060386982429325,0.9348281400342767,Left rostralmiddlefrontal
MCIC,schizophrenia,2.495355934886778,0.9786947158451649,Left superiorfrontal
MCIC,schizophrenia,2.182481470514871,1.0912788455760312,Left superiorparietal
MCIC,schizophrenia,2.4237902612153004,0.9305872534102152,Left superiortemporal
MCIC,schizophrenia,2.201638882531064,0.9820412275671866,Left supramarginal
MCIC,schizophrenia,2.528089218180829,0.7886856672324718,Left frontalpole
MCIC,schizophrenia,3.1459799175354877,0.8145528956404685,Left temporalpole
MCIC,schizophrenia,2.142988576017841,0.8560066977521342,Left transversetemporal
MCIC,schizophrenia,2.594714327691897,0.9615150262810037,Left insula
MCIC,schizophrenia,2.2534113942412346,0.9824831560161524,Right bankssts
MCIC,schizophrenia,2.6361073626118277,1.1807382009549885,Right caudalanteriorcingulate
MCIC,schizophrenia,2.3991174484286026,0.9656760129516399,Right caudalmiddlefrontal
MCIC,schizophrenia,1.7981622103016281,0.9164620373607641,Right cuneus
MCIC,schizophrenia,2.787104807543818,0.8103657810412415,Right entorhinal
MCIC,schizophrenia,2.2729550696004535,0.9099746318063209,Right fusiform
MCIC,schizophrenia,2.1782590643701254,0.9302581959485124,Right inferiorparietal
MCIC,schizophrenia,2.383287051551243,0.6928506864715973,Right inferiortemporal
MCIC,schizophrenia,1.9446276548136245,1.0102177573429079,Right isthmuscingulate
MCIC,schizophrenia,1.8677601642732662,0.8567954236490999,Right lateraloccipital
MCIC,schizophrenia,2.4084859131494594,0.7828966667845543,Right lateralorbitofrontal
MCIC,schizophrenia,1.8524210034054172,1.0198726846858153,Right lingual
MCIC,schizophrenia,2.397378207868486,1.1346857349707868,Right medialorbitofrontal
MCIC,schizophrenia,2.4156305329041903,0.9031761216187776,Right middletemporal
MCIC,schizophrenia,2.3720429515805947,0.860135094489286,Right parahippocampal
MCIC,schizophrenia,2.3899180134233795,0.9636909299321785,Right paracentral
MCIC,schizophrenia,2.32004776650782,1.0537364161885472,Right parsopercularis
MCIC,schizophrenia,2.2555396187633256,1.0343019350464044,Right parsorbitalis
MCIC,schizophrenia,2.2656565513725826,1.0654011367755367,Right parstriangularis
MCIC,schizophrenia,1.6059921282531315,0.8875683546436052,Right pericalcarine
MCIC,schizophrenia,1.8956620954607373,0.7016831809611875,Right postcentral
MCIC,schizophrenia,2.3517275402639854,0.9014661246640702,Right posteriorcingulate
MCIC,schizophrenia,2.3332668877701126,0.7069482534793928,Right precentral
MCIC,schizophrenia,2.3011815562426543,1.047231568002541,Right precuneus
MCIC,schizophrenia,2.8220621050046466,1.0887363691167355,Right rostralanteriorcingulate
MCIC,schizophrenia,2.203114815417471,0.8665947055238414,Right rostralmiddlefrontal
MCIC,schizophrenia,2.508836919589192,0.851750003834441,Right superiorfrontal
MCIC,schizophrenia,2.0696918911260656,0.9627886452147626,Right superiorparietal
MCIC,schizophrenia,2.433949035586545,0.9961400422045094,Right superiortemporal
MCIC,schizophrenia,2.167394290546878,0.9143850224547626,Right supramarginal
MCIC,schizophrenia,2.674253656335422,0.8565496569536407,Right frontalpole
MCIC,schizophrenia,3.094148943457077,1.0885250629608803,Right temporalpole
MCIC,schizophrenia,2.3194605378039106,1.0067263018885777,Right transversetemporal
MCIC,schizophrenia,2.548579708337713,0.7040351620373383,Right insula
NMorphCH,control_schizophrenia,2.563925440641837,1.0906584975051203,Left bankssts
NMorphCH,control_schizophrenia,2.5367365386646514,0.8846650175126008,Left caudalanteriorcingulate
NMorphCH,control_schizophrenia,2.7118515126137344,0.8497614725516482,Left caudalmiddlefrontal
NMorphCH,control_schizophrenia,2.0041704107402336,1.0232374153003079,Left cuneus
NMorphCH,control_schizophrenia,3.3142791055533953,0.9480466609715993,Left entorhinal
NMorphCH,control_schizophrenia,2.907868746587549,1.0268991545625612,Left fusiform
